250 50
e2 e249 59.642286
e2 e250 3.501954
e3 e4 81.468586
e3 e5 72.431696
e3 e6 42.004808
e3 e7 52.942933
e3 e8 91.522040
e3 e9 17.218159
e3 e10 45.592531
e3 e11 95.920325
e3 e12 87.290195
e3 e13 42.465340
e3 e14 49.486303
e3 e15 19.362136
e3 e16 52.439616
e3 e17 13.017395
e3 e18 10.106253
e3 e19 3.981793
e3 e20 57.070097
e3 e21 69.254762
e3 e22 57.190123
e3 e23 60.630672
e3 e24 28.423068
e3 e25 37.647889
e3 e26 28.284594
e3 e27 16.699453
e3 e28 108.982250
e3 e29 13.586137
e3 e30 71.289421
e3 e31 63.862910
e3 e32 55.430365
e3 e33 78.435745
e3 e34 12.914435
e3 e35 86.810546
e3 e36 68.040662
e3 e37 60.731959
e3 e38 28.981137
e3 e39 18.395643
e3 e40 90.425419
e3 e41 43.037753
e3 e42 15.209209
e3 e43 67.909818
e3 e44 79.502701
e3 e45 37.289053
e3 e46 27.960478
e3 e47 99.874893
e3 e48 45.750399
e3 e49 50.614540
e3 e50 74.556144
e3 e51 56.357200
e3 e52 7.276919
e3 e53 58.814394
e3 e54 40.089141
e3 e55 35.180574
e3 e56 14.976353
e3 e57 91.096427
e3 e58 89.291041
e3 e59 72.598630
e3 e60 44.246796
e3 e61 79.164798
e3 e62 62.929337
e3 e63 92.527391
e3 e64 27.533015
e3 e65 44.251950
e3 e66 85.871311
e3 e67 74.245384
e3 e68 54.379360
e3 e69 39.601062
e3 e70 82.761002
e3 e71 44.374459
e3 e72 72.141181
e3 e73 51.817168
e3 e74 64.265069
e3 e75 40.006859
e3 e76 8.231336
e3 e77 92.105614
e3 e78 43.883217
e3 e79 55.642555
e3 e80 22.541916
e3 e81 42.675754
e3 e82 34.593259
e3 e83 87.081222
e3 e84 48.291861
e3 e85 79.908549
e3 e86 60.221338
e3 e87 60.333304
e3 e88 84.324445
e3 e89 69.523404
e3 e90 31.228393
e3 e91 76.636812
e3 e92 17.378796
e3 e93 83.187185
e3 e94 55.149898
e3 e95 73.051192
e3 e96 58.579671
e3 e97 36.421073
e3 e98 77.613010
e3 e99 81.298360
e3 e100 17.306941
e3 e101 28.736005
e3 e102 72.616216
e3 e103 84.268521
e3 e104 95.903467
e3 e105 75.575398
e3 e106 100.811199
e3 e107 57.863613
e3 e108 8.151292
e3 e109 92.009747
e3 e110 6.867799
e3 e111 13.333222
e3 e112 92.364633
e3 e113 42.241942
e3 e114 40.510919
e3 e115 102.846685
e3 e116 59.801030
e3 e117 19.522926
e3 e118 54.291773
e3 e119 87.186756
e3 e120 40.089485
e3 e121 46.245836
e3 e122 26.324594
e3 e123 35.395476
e3 e124 56.766168
e3 e125 29.616526
e3 e126 20.592164
e3 e127 14.199776
e3 e128 83.350926
e3 e129 44.510002
e3 e130 73.047761
e3 e131 82.103575
e3 e132 50.472629
e3 e133 44.274826
e3 e134 31.379483
e3 e135 69.709794
e3 e136 32.591049
e3 e137 26.838638
e3 e138 93.034717
e3 e139 69.866927
e3 e140 27.764057
e3 e141 100.701484
e3 e142 87.774818
e3 e143 31.902515
e3 e144 97.227901
e3 e145 12.392439
e3 e146 21.720613
e3 e147 31.024123
e3 e148 48.200362
e3 e149 69.036684
e3 e150 41.103770
e3 e151 78.603350
e3 e152 5.619134
e3 e153 31.893335
e3 e154 38.897248
e3 e155 95.972748
e3 e156 9.606043
e3 e157 77.280638
e3 e158 53.629203
e3 e159 50.028672
e3 e160 76.986059
e3 e161 66.395159
e3 e162 87.650663
e3 e163 96.717408
e3 e164 86.200898
e3 e165 87.191388
e3 e166 68.986511
e3 e167 59.178567
e3 e168 33.217099
e3 e169 67.991620
e3 e170 40.286478
e3 e171 59.593033
e3 e172 54.750744
e3 e173 78.860082
e3 e174 47.404298
e3 e175 93.080189
e3 e176 93.921566
e3 e177 10.896367
e3 e178 64.088538
e3 e179 48.938999
e3 e180 94.863097
e3 e181 75.238066
e3 e182 24.457543
e3 e183 73.061189
e3 e184 75.199898
e3 e185 90.351310
e3 e186 28.474059
e3 e187 32.944568
e3 e188 47.986163
e3 e189 93.904637
e3 e190 55.103675
e3 e191 110.262646
e3 e192 66.986561
e3 e193 17.091666
e3 e194 5.664534
e3 e195 64.829561
e3 e196 37.935520
e3 e197 41.622693
e3 e198 50.994273
e3 e199 7.561938
e3 e200 44.938663
e3 e201 64.150453
e3 e202 19.665461
e3 e203 71.471763
e3 e204 74.487066
e3 e205 62.090713
e3 e206 29.901748
e3 e207 90.742760
e3 e208 10.526211
e3 e209 31.410233
e3 e210 59.334359
e3 e211 11.501530
e3 e212 35.968537
e3 e213 39.922971
e3 e214 42.059142
e3 e215 40.802804
e3 e216 15.513627
e3 e217 29.666562
e3 e218 32.437546
e3 e219 60.052937
e3 e220 72.852934
e3 e221 66.655614
e3 e222 73.962027
e3 e223 27.092939
e3 e224 69.054030
e3 e225 60.284889
e3 e226 29.303098
e3 e227 89.113155
e3 e228 51.655237
e3 e229 78.019207
e3 e230 62.248049
e3 e231 45.470221
e3 e232 53.691533
e3 e233 48.147744
e3 e234 71.258143
e3 e235 60.544424
e3 e236 38.569328
e3 e237 74.839081
e3 e238 69.698102
e3 e239 38.276771
e3 e240 86.429995
e3 e241 55.855821
e3 e242 67.296858
e3 e243 11.747660
e3 e244 7.279598
e3 e245 86.304038
e3 e246 29.991464
e3 e247 71.317406
e3 e248 51.832048
e3 e249 50.061592
e3 e250 42.061353
e4 e5 97.527590
e4 e6 87.291725
e4 e7 43.588971
e4 e8 65.700603
e4 e9 85.169623
e4 e10 38.042911
e4 e11 36.043574
e4 e12 17.442772
e4 e13 45.342489
e4 e14 37.886308
e4 e15 72.559879
e4 e16 44.094268
e4 e17 91.831940
e4 e18 79.139460
e4 e19 78.714301
e4 e20 36.742948
e4 e21 12.917117
e4 e22 63.321774
e4 e23 80.225688
e4 e24 53.704779
e4 e25 86.550312
e4 e26 100.726263
e4 e27 87.531983
e4 e28 40.315289
e4 e29 77.209829
e4 e30 67.363400
e4 e31 60.539444
e4 e32 35.766360
e4 e33 19.802174
e4 e34 71.150790
e4 e35 95.970864
e4 e36 31.023598
e4 e37 61.337680
e4 e38 105.792539
e4 e39 79.322543
e4 e40 87.647461
e4 e41 79.255356
e4 e42 66.300588
e4 e43 61.553801
e4 e44 72.730033
e4 e45 50.332540
e4 e46 73.496198
e4 e47 30.487502
e4 e48 66.896244
e4 e49 34.689805
e4 e50 54.577796
e4 e51 26.857724
e4 e52 74.398081
e4 e53 56.385948
e4 e54 98.780121
e4 e55 57.884523
e4 e56 72.546791
e4 e57 37.332700
e4 e58 88.033118
e4 e59 30.561024
e4 e60 95.134033
e4 e61 77.899134
e4 e62 34.344427
e4 e63 27.954893
e4 e64 68.100063
e4 e65 42.057228
e4 e66 12.894132
e4 e67 19.194319
e4 e68 29.797613
e4 e69 72.386299
e4 e70 72.031116
e4 e71 92.620026
e4 e72 80.820945
e4 e73 37.596905
e4 e74 23.893745
e4 e75 74.600733
e4 e76 81.933914
e4 e77 87.285223
e4 e78 42.636894
e4 e79 87.568273
e4 e80 65.193046
e4 e81 54.869317
e4 e82 89.531759
e4 e83 67.331949
e4 e84 33.869755
e4 e85 14.938367
e4 e86 34.518427
e4 e87 22.294794
e4 e88 61.574743
e4 e89 14.545165
e4 e90 62.670444
e4 e91 18.821227
e4 e92 91.916254
e4 e93 1.723439
e4 e94 60.976180
e4 e95 56.978132
e4 e96 82.128465
e4 e97 62.962160
e4 e98 50.197679
e4 e99 23.071860
e4 e100 84.087821
e4 e101 73.958799
e4 e102 27.010010
e4 e103 84.460119
e4 e104 28.969859
e4 e105 52.931511
e4 e106 27.724851
e4 e107 87.010221
e4 e108 87.240168
e4 e109 91.486579
e4 e110 78.383332
e4 e111 75.131120
e4 e112 101.648768
e4 e113 59.998890
e4 e114 92.792477
e4 e115 34.011742
e4 e116 83.834001
e4 e117 98.790930
e4 e118 57.625321
e4 e119 43.737209
e4 e120 41.849139
e4 e121 40.968790
e4 e122 105.760786
e4 e123 79.820221
e4 e124 43.022910
e4 e125 102.951502
e4 e126 67.985313
e4 e127 73.537045
e4 e128 67.878518
e4 e129 86.025910
e4 e130 47.351650
e4 e131 39.861079
e4 e132 50.861556
e4 e133 71.501262
e4 e134 50.315132
e4 e135 28.851702
e4 e136 101.178996
e4 e137 54.786852
e4 e138 91.960472
e4 e139 50.356718
e4 e140 74.973883
e4 e141 32.178033
e4 e142 84.752120
e4 e143 96.538106
e4 e144 31.684380
e4 e145 86.379045
e4 e146 91.217445
e4 e147 74.242314
e4 e148 84.589072
e4 e149 32.227324
e4 e150 81.101039
e4 e151 73.070447
e4 e152 85.971509
e4 e153 101.025303
e4 e154 42.783070
e4 e155 23.182594
e4 e156 90.823830
e4 e157 11.609343
e4 e158 46.985507
e4 e159 50.665287
e4 e160 9.767177
e4 e161 15.773948
e4 e162 76.433818
e4 e163 45.226118
e4 e164 59.308378
e4 e165 50.090456
e4 e166 88.413606
e4 e167 33.489160
e4 e168 76.546180
e4 e169 88.018874
e4 e170 86.085623
e4 e171 24.101205
e4 e172 88.253271
e4 e173 15.886036
e4 e174 72.732485
e4 e175 94.357709
e4 e176 95.921411
e4 e177 71.802055
e4 e178 88.879579
e4 e179 83.752893
e4 e180 99.091188
e4 e181 70.166591
e4 e182 89.971829
e4 e183 85.473410
e4 e184 61.185216
e4 e185 15.844280
e4 e186 96.010932
e4 e187 67.014673
e4 e188 43.970302
e4 e189 37.264654
e4 e190 94.698099
e4 e191 40.810707
e4 e192 15.969019
e4 e193 71.761020
e4 e194 86.405806
e4 e195 24.374737
e4 e196 46.246207
e4 e197 44.157141
e4 e198 42.373981
e4 e199 78.129876
e4 e200 92.703242
e4 e201 45.110981
e4 e202 64.865753
e4 e203 68.884154
e4 e204 7.236292
e4 e205 20.845571
e4 e206 105.910936
e4 e207 58.847663
e4 e208 76.499327
e4 e209 110.742719
e4 e210 85.484496
e4 e211 74.157460
e4 e212 73.737966
e4 e213 44.535258
e4 e214 40.080453
e4 e215 40.802715
e4 e216 95.056442
e4 e217 51.884848
e4 e218 107.918304
e4 e219 94.565911
e4 e220 25.179007
e4 e221 44.016072
e4 e222 57.037790
e4 e223 54.853445
e4 e224 96.287285
e4 e225 52.329601
e4 e226 59.813844
e4 e227 34.250375
e4 e228 46.125500
e4 e229 45.461288
e4 e230 77.091507
e4 e231 39.231305
e4 e232 55.193485
e4 e233 49.398701
e4 e234 18.771768
e4 e235 57.012267
e4 e236 45.614024
e4 e237 7.708004
e4 e238 26.681390
e4 e239 49.503092
e4 e240 9.697145
e4 e241 25.652888
e4 e242 23.007865
e4 e243 92.312657
e4 e244 83.140750
e4 e245 16.268522
e4 e246 57.300001
e4 e247 18.968706
e4 e248 51.235426
e4 e249 49.081932
e4 e250 56.860042
e5 e6 30.810418
e5 e7 55.247365
e5 e8 51.596136
e5 e9 56.326065
e5 e10 85.805369
e5 e11 82.791153
e5 e12 89.270049
e5 e13 90.728859
e5 e14 92.442474
e5 e15 54.965685
e5 e16 54.876164
e5 e17 67.237086
e5 e18 62.374057
e5 e19 69.133960
e5 e20 100.860315
e5 e21 86.484839
e5 e22 34.352880
e5 e23 17.776339
e5 e24 67.370644
e5 e25 35.257451
e5 e26 57.297128
e5 e27 58.133266
e5 e28 96.585589
e5 e29 59.167533
e5 e30 33.075675
e5 e31 37.414575
e5 e32 63.170490
e5 e33 80.493006
e5 e34 63.822183
e5 e35 18.966581
e5 e36 66.875413
e5 e37 36.222492
e5 e38 64.894815
e5 e39 54.045510
e5 e40 30.334960
e5 e41 30.121932
e5 e42 69.947249
e5 e43 37.520174
e5 e44 33.224682
e5 e45 58.275100
e5 e46 45.935260
e5 e47 92.925938
e5 e48 35.333199
e5 e49 67.967350
e5 e50 47.603872
e5 e51 88.991896
e5 e52 72.981396
e5 e53 41.146054
e5 e54 39.870844
e5 e55 51.087982
e5 e56 59.826184
e5 e57 76.371212
e5 e58 28.626076
e5 e59 68.628458
e5 e60 31.923653
e5 e61 27.662579
e5 e62 105.143794
e5 e63 85.973784
e5 e64 49.293482
e5 e65 89.476996
e5 e66 91.571945
e5 e67 105.104733
e5 e68 89.892358
e5 e69 35.968301
e5 e70 36.817663
e5 e71 30.223385
e5 e72 19.196236
e5 e73 95.355110
e5 e74 74.015882
e5 e75 34.512905
e5 e76 64.401222
e5 e77 32.696285
e5 e78 89.630295
e5 e79 16.879242
e5 e80 57.172521
e5 e81 99.285935
e5 e82 39.611829
e5 e83 45.487011
e5 e84 73.737039
e5 e85 85.238527
e5 e86 63.213832
e5 e87 89.467474
e5 e88 48.287727
e5 e89 83.557121
e5 e90 92.840029
e5 e91 80.377175
e5 e92 61.086007
e5 e93 98.620826
e5 e94 36.961962
e5 e95 44.430754
e5 e96 17.070867
e5 e97 98.369705
e5 e98 53.647534
e5 e99 79.664586
e5 e100 55.826807
e5 e101 45.011151
e5 e102 71.765135
e5 e103 26.143145
e5 e104 89.086581
e5 e105 49.783578
e5 e106 97.098668
e5 e107 15.022266
e5 e108 68.045047
e5 e109 29.036353
e5 e110 65.905447
e5 e111 60.173908
e5 e112 22.390946
e5 e113 102.210266
e5 e114 34.717600
e5 e115 93.707271
e5 e116 15.276626
e5 e117 68.643896
e5 e118 111.869519
e5 e119 67.038012
e5 e120 79.467282
e5 e121 91.220784
e5 e122 70.644965
e5 e123 37.178217
e5 e124 105.204317
e5 e125 58.674371
e5 e126 56.815440
e5 e127 82.314277
e5 e128 41.400969
e5 e129 27.986913
e5 e130 53.615221
e5 e131 66.136974
e5 e132 48.365220
e5 e133 32.904887
e5 e134 70.017231
e5 e135 69.246673
e5 e136 51.956180
e5 e137 69.650624
e5 e138 29.943800
e5 e139 49.316404
e5 e140 45.589090
e5 e141 92.442432
e5 e142 29.806217
e5 e143 47.673856
e5 e144 88.282649
e5 e145 62.136941
e5 e146 55.123585
e5 e147 42.734810
e5 e148 24.294213
e5 e149 109.395939
e5 e150 31.509425
e5 e151 32.129712
e5 e152 76.791301
e5 e153 52.695635
e5 e154 72.205147
e5 e155 94.607415
e5 e156 77.051024
e5 e157 86.583180
e5 e158 104.845221
e5 e159 48.743250
e5 e160 88.034179
e5 e161 91.218133
e5 e162 37.475595
e5 e163 75.614275
e5 e164 52.123011
e5 e165 61.423135
e5 e166 9.263441
e5 e167 100.551914
e5 e168 39.921523
e5 e169 9.533643
e5 e170 32.383386
e5 e171 76.527711
e5 e172 17.685124
e5 e173 83.879969
e5 e174 29.949814
e5 e175 28.126363
e5 e176 28.044088
e5 e177 75.820359
e5 e178 9.732636
e5 e179 23.707227
e5 e180 27.090190
e5 e181 32.564441
e5 e182 51.079538
e5 e183 14.590110
e5 e184 41.578291
e5 e185 94.101126
e5 e186 51.365551
e5 e187 44.958560
e5 e188 96.537464
e5 e189 79.423461
e5 e190 19.005630
e5 e191 98.106107
e5 e192 83.225168
e5 e193 84.178972
e5 e194 76.331931
e5 e195 99.278965
e5 e196 84.385411
e5 e197 62.668680
e5 e198 57.435302
e5 e199 78.359159
e5 e200 29.626310
e5 e201 52.735996
e5 e202 61.634749
e5 e203 31.597162
e5 e204 91.479480
e5 e205 79.711833
e5 e206 63.435873
e5 e207 57.016374
e5 e208 80.442001
e5 e209 71.984232
e5 e210 14.555459
e5 e211 62.861408
e5 e212 38.410764
e5 e213 85.449720
e5 e214 80.892346
e5 e215 77.849755
e5 e216 68.746763
e5 e217 74.263882
e5 e218 62.881431
e5 e219 13.188863
e5 e220 73.454977
e5 e221 114.722767
e5 e222 44.884346
e5 e223 67.907905
e5 e224 3.474202
e5 e225 114.126410
e5 e226 88.211737
e5 e227 77.027301
e5 e228 102.273897
e5 e229 58.256051
e5 e230 20.453098
e5 e231 87.597259
e5 e232 109.988002
e5 e233 50.934314
e5 e234 78.831801
e5 e235 40.549034
e5 e236 84.575502
e5 e237 95.947009
e5 e238 106.209432
e5 e239 89.434185
e5 e240 94.848758
e5 e241 83.120004
e5 e242 74.528645
e5 e243 70.810694
e5 e244 65.759597
e5 e245 89.253614
e5 e246 57.361165
e5 e247 102.067822
e5 e248 47.503589
e5 e249 50.404312
e5 e250 100.030638
e6 e7 44.461335
e6 e8 64.720281
e6 e9 25.536204
e6 e10 64.814801
e6 e11 84.683656
e6 e12 84.549627
e6 e13 67.512050
e6 e14 71.182002
e6 e15 26.284372
e6 e16 43.891063
e6 e17 36.501383
e6 e18 32.110305
e6 e19 38.954895
e6 e20 79.987405
e6 e21 74.657828
e6 e22 31.504718
e6 e23 23.620270
e6 e24 43.493921
e6 e25 4.447564
e6 e26 28.531521
e6 e27 27.328466
e6 e28 99.184217
e6 e29 29.215879
e6 e30 41.800471
e6 e31 38.829245
e6 e32 51.776220
e6 e33 74.806945
e6 e34 34.980441
e6 e35 47.155293
e6 e36 60.761810
e6 e37 35.677655
e6 e38 36.468969
e6 e39 23.826550
e6 e40 54.012427
e6 e41 8.797791
e6 e42 42.022307
e6 e43 41.843987
