100 20
e2 e73 70.712527
e2 e74 22.373192
e2 e75 90.565891
e2 e76 44.637905
e2 e77 37.699132
e2 e78 81.143514
e2 e79 76.909286
e2 e80 50.067731
e2 e81 87.869308
e2 e82 71.033737
e2 e83 96.179999
e2 e84 62.547053
e2 e85 50.324590
e2 e86 42.426508
e2 e87 80.227112
e2 e88 24.903438
e2 e89 35.711404
e2 e90 62.471072
e2 e91 85.634014
e2 e92 82.064516
e2 e93 26.539917
e2 e94 15.593708
e2 e95 107.068301
e2 e96 73.402747
e2 e97 67.265615
e2 e98 114.165948
e2 e99 62.348115
e2 e100 40.365590
e3 e4 28.537378
e3 e5 62.086671
e3 e6 90.241372
e3 e7 34.957106
e3 e8 54.263889
e3 e9 75.387716
e3 e10 56.273039
e3 e11 65.477450
e3 e12 85.089831
e3 e13 77.035906
e3 e14 29.455323
e3 e15 89.572963
e3 e16 41.167437
e3 e17 75.975087
e3 e18 61.452568
e3 e19 57.727788
e3 e20 19.038949
e3 e21 47.210334
e3 e22 73.779475
e3 e23 91.946728
e3 e24 27.931725
e3 e25 21.018042
e3 e26 68.240767
e3 e27 51.329579
e3 e28 85.516284
e3 e29 99.172822
e3 e30 23.535216
e3 e31 82.956384
e3 e32 86.665079
e3 e33 44.122170
e3 e34 78.690075
e3 e35 32.529830
e3 e36 68.974149
e3 e37 40.797645
e3 e38 52.476187
e3 e39 52.394762
e3 e40 78.410578
e3 e41 61.313879
e3 e42 30.396826
e3 e43 34.253936
e3 e44 49.146973
e3 e45 30.919560
e3 e46 74.493001
e3 e47 68.175748
e3 e48 58.810456
e3 e49 103.207543
e3 e50 75.384071
e3 e51 80.572476
e3 e52 91.067911
e3 e53 30.552488
e3 e54 66.701213
e3 e55 76.251354
e3 e56 59.390315
e3 e57 27.332600
e3 e58 43.728043
e3 e59 62.282423
e3 e60 79.398461
e3 e61 56.736510
e3 e62 82.134866
e3 e63 48.497288
e3 e64 97.093960
e3 e65 33.416816
e3 e66 66.804119
e3 e67 50.029996
e3 e68 25.479612
e3 e69 34.696626
e3 e70 38.935557
e3 e71 86.084196
e3 e72 55.612519
e3 e73 71.585584
e3 e74 24.458806
e3 e75 89.473047
e3 e76 42.587407
e3 e77 39.347196
e3 e78 79.606920
e3 e79 76.226020
e3 e80 48.088789
e3 e81 86.631893
e3 e82 69.976377
e3 e83 95.331351
e3 e84 61.512382
e3 e85 48.725509
e3 e86 42.808329
e3 e87 78.153681
e3 e88 25.458864
e3 e89 33.547839
e3 e90 61.443430
e3 e91 84.436240
e3 e92 81.078004
e3 e93 26.138500
e3 e94 17.618375
e3 e95 105.581780
e3 e96 72.557398
e3 e97 67.690760
e3 e98 112.807325
e3 e99 59.967282
e3 e100 38.258742
e4 e5 33.552943
e4 e6 80.304345
e4 e7 52.166567
e4 e8 26.446498
e4 e9 70.131437
e4 e10 29.557126
e4 e11 43.972106
e4 e12 86.331151
e4 e13 51.876284
e4 e14 45.592057
e4 e15 64.292067
e4 e16 42.579079
e4 e17 78.772881
e4 e18 44.662117
e4 e19 46.924224
e4 e20 10.131337
e4 e21 21.866869
e4 e22 49.789852
e4 e23 68.120753
e4 e24 2.846060
e4 e25 12.659410
e4 e26 47.910717
e4 e27 23.904586
e4 e28 76.119995
e4 e29 98.272987
e4 e30 39.628469
e4 e31 62.108573
e4 e32 85.423243
e4 e33 32.447478
e4 e34 79.999139
e4 e35 35.771290
e4 e36 40.532795
e4 e37 21.119818
e4 e38 30.716886
e4 e39 58.760819
e4 e40 70.996630
e4 e41 45.729385
e4 e42 55.781944
e4 e43 46.211381
e4 e44 25.900909
e4 e45 6.208015
e4 e46 73.960476
e4 e47 50.470538
e4 e48 31.280799
e4 e49 88.692349
e4 e50 78.083149
e4 e51 62.395636
e4 e52 94.859620
e4 e53 24.647361
e4 e54 49.184282
e4 e55 61.648288
e4 e56 31.840935
e4 e57 23.515760
e4 e58 18.699085
e4 e59 69.758369
e4 e60 81.252609
e4 e61 28.478032
e4 e62 77.185475
e4 e63 42.979208
e4 e64 73.935060
e4 e65 33.991461
e4 e66 39.328132
e4 e67 23.401922
e4 e68 40.083270
e4 e69 54.694425
e4 e70 58.394392
e4 e71 87.493946
e4 e72 32.402386
e4 e73 79.784520
e4 e74 49.029877
e4 e75 73.306458
e4 e76 17.201606
e4 e77 58.542587
e4 e78 58.521701
e4 e79 65.839825
e4 e80 23.210999
e4 e81 68.851085
e4 e82 55.454480
e4 e83 81.833736
e4 e84 48.110962
e4 e85 29.405654
e4 e86 49.146817
e4 e87 51.108895
e4 e88 38.186725
e4 e89 7.702762
e4 e90 48.140239
e4 e91 67.239254
e4 e92 66.645915
e4 e93 30.185649
e4 e94 42.582579
e4 e95 84.280962
e4 e96 60.468171
e4 e97 71.139595
e4 e98 92.788902
e4 e99 31.849077
e4 e100 12.528469
e5 e6 81.577141
e5 e7 81.331552
e5 e8 11.449013
e5 e9 78.770390
e5 e10 15.509196
e5 e11 36.063238
e5 e12 99.546719
e5 e13 31.702124
e5 e14 75.013565
e5 e15 41.174448
e5 e16 63.972118
e5 e17 94.380435
e5 e18 45.207916
e5 e19 54.990774
e5 e20 43.314044
e5 e21 22.901996
e5 e22 33.542334
e5 e23 47.998076
e5 e24 34.345479
e5 e25 43.874078
e5 e26 40.748885
e5 e27 15.595166
e5 e28 78.750924
e5 e29 108.047974
e5 e30 69.873832
e5 e31 49.562907
e5 e32 96.191332
e5 e33 46.178593
e5 e34 94.026400
e5 e35 60.563356
e5 e36 8.442112
e5 e37 33.555651
e5 e38 30.588348
e5 e39 80.275508
e5 e40 76.973462
e5 e41 47.711676
e5 e42 88.280063
e5 e43 73.480873
e5 e44 27.067233
e5 e45 32.163325
e5 e46 86.986417
e5 e47 47.191297
e5 e48 12.751904
e5 e49 82.428379
e5 e50 93.683232
e5 e51 54.776053
e5 e52 109.740818
e5 e53 48.385565
e5 e54 46.698360
e5 e55 60.009047
e5 e56 12.610781
e5 e57 49.380012
e5 e58 24.012659
e5 e59 90.556523
e5 e60 95.657581
e5 e61 7.438096
e5 e62 85.008578
e5 e63 58.302596
e5 e64 54.456665
e5 e65 57.694091
e5 e66 13.484630
e5 e67 17.734346
e5 e68 69.658032
e5 e69 84.970529
e5 e70 88.141605
e5 e71 100.750914
e5 e72 27.695758
e5 e73 100.057215
e5 e74 81.453718
e5 e75 66.782883
e5 e76 24.746172
e5 e77 88.145658
e5 e78 46.376856
e5 e79 69.124150
e5 e80 23.667851
e5 e81 60.506917
e5 e82 55.622968
e5 e83 77.983200
e5 e84 52.336046
e5 e85 34.820873
e5 e86 72.428209
e5 e87 24.804375
e5 e88 67.310478
e5 e89 29.973887
e5 e90 52.490687
e5 e91 60.207273
e5 e92 64.109011
e5 e93 57.422125
e5 e94 75.377023
e5 e95 67.258102
e5 e96 62.729781
e5 e97 88.347039
e5 e98 77.206662
e5 e99 7.199466
e5 e100 26.781280
e6 e7 72.427227
e6 e8 87.766445
e6 e9 18.460918
e6 e10 93.625960
e6 e11 45.567363
e6 e12 33.891289
e6 e13 56.138286
e6 e14 71.487805
e6 e15 58.243818
e6 e16 50.679788
e6 e17 37.409705
e6 e18 37.518776
e6 e19 33.695308
e6 e20 85.461360
e6 e21 64.357779
e6 e22 51.323064
e6 e23 51.343915
e6 e24 83.143640
e6 e25 74.495383
e6 e26 41.001310
e6 e27 69.486790
e6 e28 4.812992
e6 e29 32.573214
e6 e30 73.085187
e6 e31 38.177892
e6 e32 26.625036
e6 e33 48.466870
e6 e34 33.343218
e6 e35 58.561550
e6 e36 78.521018
e6 e37 59.499140
e6 e38 53.567075
e6 e39 49.710630
e6 e40 13.029331
e6 e41 35.599001
e6 e42 90.858226
e6 e43 64.504941
e6 e44 58.684994
e6 e45 85.835670
e6 e46 28.932449
e6 e47 34.393171
e6 e48 68.942771
e6 e49 19.327132
e6 e50 37.140423
e6 e51 29.435203
e6 e52 43.789883
e6 e53 60.638815
e6 e54 34.972077
e6 e55 21.589180
e6 e56 69.014294
e6 e57 63.640710
e6 e58 92.174329
e6 e59 49.834452
e6 e60 34.911973
e6 e61 85.328533
e6 e62 15.959987
e6 e63 41.751721
e6 e64 49.489435
e6 e65 57.038988
e6 e66 95.059070
e6 e67 91.089978
e6 e68 70.827643
e6 e69 77.998982
e6 e70 77.190411
e6 e71 34.633488
e6 e72 54.928015
e6 e73 51.998266
e6 e74 86.916685
e6 e75 20.802017
e6 e76 66.880795
e6 e77 76.623631
e6 e78 39.526945
e6 e79 14.513676
e6 e80 62.818461
e6 e81 26.715934
e6 e82 26.330799
e6 e83 12.334057
e6 e84 32.328357
e6 e85 52.145148
e6 e86 53.873762
e6 e87 66.636173
e6 e88 69.081511
e6 e89 73.326081
e6 e90 32.275538
e6 e91 25.127793
e6 e92 18.000728
e6 e93 64.304598
e6 e94 86.547851
e6 e95 44.294429
e6 e96 20.019656
e6 e97 39.744315
e6 e98 42.876716
e6 e99 87.649232
e6 e100 70.054713
e7 e8 77.501766
e7 e9 54.448534
e7 e10 81.423272
e7 e11 67.536374
e7 e12 56.310728
e7 e13 83.157254
e7 e14 6.575231
e7 e15 94.449988
e7 e16 25.052930
e7 e17 46.744681
e7 e18 58.110528
e7 e19 48.090942
e7 e20 47.167229
e7 e21 59.833881
e7 e22 78.209017
e7 e23 93.682103
e7 e24 53.383506
e7 e25 39.537879
e7 e26 67.971637
e7 e27 66.595957
e7 e28 67.704962
e7 e29 71.155328
e7 e30 12.769554
e7 e31 80.803914
e7 e32 59.988508
e7 e33 41.934400
e7 e34 50.491892
e7 e35 22.480630
e7 e36 85.715824
e7 e37 49.342815
e7 e38 58.476384
e7 e39 23.954235
e7 e40 59.403580
e7 e41 56.461043
e7 e42 18.673741
e7 e43 9.504672
e7 e44 58.238330
e7 e45 57.413895
e7 e46 48.626993
e7 e47 64.268587
e7 e48 72.987658
e7 e49 89.573266
e7 e50 46.307824
e7 e51 74.856372
e7 e52 59.855936
e7 e53 33.425098
e7 e54 62.897133
e7 e55 66.482667
e7 e56 73.529218
e7 e57 31.997279
e7 e58 70.777352
e7 e59 30.716704
e7 e60 50.632186
e7 e61 78.510325
e7 e62 59.782521
e7 e63 36.456781
e7 e64 97.068755
e7 e65 25.694763
e7 e66 90.335200
e7 e67 75.423453
e7 e68 12.084775
e7 e69 5.687676
e7 e70 7.016717
e7 e71 57.074363
e7 e72 62.656887
e7 e73 38.627684
e7 e74 16.508391
e7 e75 79.628436
e7 e76 56.819706
e7 e77 6.894744
e7 e78 78.335839
e7 e79 61.151379
e7 e80 59.765731
e7 e81 79.417759
e7 e82 61.441453
e7 e83 81.241220
e7 e84 53.833086
e7 e85 53.065427
e7 e86 18.803326
e7 e87 88.439332
e7 e88 14.149905
e7 e89 52.188405
e7 e90 53.662216
e7 e91 76.731758
e7 e92 70.209309
e7 e93 23.950529
e7 e94 19.991437
e7 e95 101.545805
e7 e96 60.342288
e7 e97 38.949443
e7 e98 106.097048
e7 e99 82.070558
e7 e100 54.600443
e8 e9 82.722747
e8 e10 5.862595
e8 e11 43.196799
e8 e12 102.360407
e8 e13 41.913275
e8 e14 70.990168
e8 e15 52.175314
e8 e16 63.199840
e8 e17 96.310103
e8 e18 50.405486
e8 e19 58.384314
e8 e20 35.225243
e8 e21 24.469831
e8 e22 42.877205
e8 e23 58.613185
e8 e24 26.426689
e8 e25 38.364731
e8 e26 47.975795
e8 e27 18.328001
e8 e28 84.502513
e8 e29 112.078855
e8 e30 65.347162
e8 e31 58.600141
e8 e32 99.763532
e8 e33 47.208789
e8 e34 96.493796
e8 e35 58.380992
e8 e36 19.869651
e8 e37 33.554062
e8 e38 34.556814
e8 e39 79.822403
e8 e40 81.704048
e8 e41 52.619072
e8 e42 82.226362
e8 e43 70.505869
e8 e44 29.873018
e8 e45 23.394503
e8 e46 89.681720
e8 e47 53.645024
e8 e48 20.105930
e8 e49 90.614169
e8 e50 95.605901
e8 e51 62.730972
e8 e52 112.101475
e8 e53 46.102794
e8 e54 52.894231
e8 e55 66.505697
e8 e56 20.279631
e8 e57 46.354327
e8 e58 12.929577
e8 e59 90.534461
e8 e60 98.019013
e8 e61 4.016758
e8 e62 89.333071
e8 e63 59.473355
e8 e64 65.054287
e8 e65 55.845381
e8 e66 12.929712
e8 e67 6.306584
e8 e68 65.496797
e8 e69 80.534549
e8 e70 84.035192
e8 e71 103.565566
e8 e72 32.838530
e8 e73 100.350983
e8 e74 75.466069
e8 e75 74.764174
e8 e76 24.075569
e8 e77 84.121767
e8 e78 55.213285
e8 e79 74.469661
e8 e80 25.789931
e8 e81 68.804185
e8 e82 61.448015
e8 e83 85.492712
e8 e84 56.800620
e8 e85 37.477220
e8 e86 71.136219
e8 e87 35.986809
e8 e88 63.353375
e8 e89 25.377649
e8 e90 56.924249
e8 e91 68.163765
e8 e92 70.973548
e8 e93 54.140900
e8 e94 69.026456
e8 e95 77.575604
e8 e96 68.192273
e8 e97 89.624965
e8 e98 87.360353
e8 e99 5.976787
e8 e100 24.019668
e9 e10 88.501382
e9 e11 45.032410
e9 e12 22.319477
e9 e13 59.354453
e9 e14 54.045914
e9 e15 65.013227
e9 e16 34.474431
e9 e17 21.709844
e9 e18 33.869018
e9 e19 24.387015
e9 e20 73.531235
e9 e21 58.285054
e9 e22 53.818963
e9 e23 59.756503
e9 e24 72.874049
e9 e25 62.156624
e9 e26 41.472378
e9 e27 64.638533
e9 e28 14.118831
e9 e29 29.372565
e9 e30 56.302031
e9 e31 45.078896
e9 e32 17.543610
e9 e33 37.776258
e9 e34 18.759358
e9 e35 42.931465
e9 e36 77.611406
e9 e37 50.852520
e9 e38 48.441598
e9 e39 31.324271
e9 e40 6.045156
e9 e41 31.221798
e9 e42 73.031652
e9 e43 47.005139
e9 e44 52.859952
e9 e45 76.112448
e9 e46 12.316815
e9 e47 34.220948
e9 e48 66.099496
e9 e49 37.243804
e9 e50 21.239416
e9 e51 35.950559
e9 e52 33.180665
e9 e53 47.636851
e9 e54 34.007816
e9 e55 25.037901
e9 e56 66.323347
e9 e57 50.277221
e9 e58 84.623985
e9 e59 31.701474
e9 e60 20.576008
e9 e61 81.013185
e9 e62 7.070224
e9 e63 27.865782
e9 e64 59.754980
e9 e65 42.026334
e9 e66 92.010074
e9 e67 84.894574
e9 e68 53.990868
e9 e69 59.939939
e9 e70 58.931194
e9 e71 23.438554
e9 e72 51.074841
e9 e73 35.162465
e9 e74 69.479879
e9 e75 32.961583
e9 e76 59.603952
e9 e77 58.350986
e9 e78 44.950400
e9 e79 13.537236
e9 e80 56.933755
e9 e81 36.534325
e9 e82 25.511893
e9 e83 29.320306
e9 e84 26.456131
e9 e85 45.281030
e9 e86 36.255034
e9 e87 69.211409
e9 e88 52.503695
e9 e89 64.029092
e9 e90 26.294962
e9 e91 34.021010
e9 e92 25.131019
e9 e93 49.265082
e9 e94 69.715781
e9 e95 57.966524
e9 e96 18.588232
e9 e97 21.956134
e9 e98 58.759547
e9 e99 83.854337
e9 e100 61.775056
e10 e11 48.968697
e10 e12 107.990168
e10 e13 46.944248
e10 e14 74.869983
e10 e15 56.683626
e10 e16 68.206446
e10 e17 101.807400
e10 e18 56.267210
e10 e19 64.143302
e10 e20 37.389993
e10 e21 30.219936
e10 e22 48.241870
e10 e23 63.439225
e10 e24 29.016067
e10 e25 41.963470
e10 e26 53.748171
e10 e27 24.188441
e10 e28 90.364949
e10 e29 117.845803
e10 e30 69.052762
e10 e31 64.084020
e10 e32 105.491094
e10 e33 52.694671
e10 e34 102.078882
e10 e35 63.013618
e10 e36 23.487773
e10 e37 38.975816
e10 e38 40.403867
e10 e39 84.842161
e10 e40 87.537748
e10 e41 58.475147
e10 e42 85.083394
e10 e43 74.792183
e10 e44 35.677260
e10 e45 25.486361
e10 e46 95.308906
e10 e47 59.483090
e10 e48 25.692090
e10 e49 96.307817
e10 e50 101.102996
e10 e51 68.436521
e10 e52 117.652780
e10 e53 50.815940
e10 e54 58.743059
e10 e55 72.349927
e10 e56 25.820133
e10 e57 50.824803
e10 e58 12.830841
e10 e59 95.632403
e10 e60 103.585745
e10 e61 8.861072
e10 e62 95.137005
e10 e63 64.924207
e10 e64 69.896291
e10 e65 60.599185
e10 e66 10.924516
e10 e67 6.265424
e10 e68 69.356802
e10 e69 84.185303
e10 e70 87.810392
e10 e71 109.194298
e10 e72 38.698003
e10 e73 105.504136
e10 e74 78.397670
e10 e75 80.478137
e10 e76 29.536743
e10 e77 87.931148
e10 e78 60.740878
e10 e79 80.328229
e10 e80 31.573190
e10 e81 74.461669
e10 e82 67.309256
e10 e83 91.272862
e10 e84 62.637636
e10 e85 43.230913
e10 e86 75.961676
e10 e87 40.297759
e10 e88 67.313042
e10 e89 29.734032
e10 e90 62.759648
e10 e91 73.875206
e10 e92 76.799968
e10 e93 58.437926
e10 e94 71.805225
e10 e95 82.595527
e10 e96 74.053698
e10 e97 95.012661
e10 e98 92.471325
e10 e99 8.456197
e10 e100 29.019021
e11 e12 67.027991
e11 e13 16.389456
e11 e14 62.755594
e11 e15 26.915903
e11 e16 43.553633
e11 e17 63.725650
e11 e18 11.996280
e11 e19 24.496663
e11 e20 52.532807
e11 e21 22.859089
e11 e22 10.916897
e11 e23 26.992574
e11 e24 46.609941
e11 e25 44.761972
e11 e26 4.779557
e11 e27 25.616541
e11 e28 42.951939
e11 e29 73.560606
e11 e30 60.152020
e11 e31 18.148772
e11 e32 62.532015
e11 e33 25.681627
e11 e34 62.320573
e11 e35 45.287321
e11 e36 33.190418
e11 e37 24.812471
e11 e38 13.415200
e11 e39 56.461747
e11 e40 42.172233
e11 e41 14.705402
e11 e42 81.192681
e11 e43 58.100491
e11 e44 18.084108
e11 e45 47.824532
e11 e46 55.136691
e11 e47 11.333879
e11 e48 23.579441
e11 e49 47.568665
e11 e50 63.074211
e11 e51 19.741673
e11 e52 77.742307
e11 e53 37.379023
e11 e54 11.155119
e11 e55 23.978851
e11 e56 23.593557
e11 e57 40.303135
e11 e58 50.024550
e11 e59 64.664554
e11 e60 64.092224
e11 e61 40.339412
e11 e62 50.542116
e11 e63 33.346551
e11 e64 31.689114
e11 e65 42.128393
e11 e66 49.528827
e11 e67 47.412004
e11 e68 58.767571
e11 e69 72.700668
e11 e70 74.426316
e11 e71 68.196608
e11 e72 11.836282
e11 e73 72.778765
e11 e74 74.950735
e11 e75 31.678353
e11 e76 27.039340
e11 e77 74.162136
e11 e78 14.580999
e11 e79 33.790555
e11 e80 21.302853
e11 e81 26.058730
e11 e82 20.133183
e11 e83 42.304598
e11 e84 19.598583
e11 e85 16.799914
e11 e86 52.052872
e11 e87 24.776667
e11 e88 56.202768
e11 e89 36.281303
e11 e90 19.803092
e11 e91 25.110620
e11 e92 28.061320
e11 e93 46.480794
e11 e94 71.027965
e11 e95 40.572243
e11 e96 27.428456
e11 e97 59.436482
e11 e98 48.823570
e11 e99 42.369046
e11 e100 31.529711
e12 e13 81.650112
e12 e14 58.486984
e12 e15 87.200076
e12 e16 45.145898
e12 e17 9.566106
e12 e18 55.497066
e12 e19 44.561989
e12 e20 87.697061
e12 e21 77.974593
e12 e22 76.091950
e12 e23 81.642581
e12 e24 88.873618
e12 e25 76.377859
e12 e26 63.660353
e12 e27 84.776635
e12 e28 31.738385
e12 e29 14.870371
e12 e30 62.767257
e12 e31 67.108700
e12 e32 7.480188
e12 e33 55.513578
e12 e34 6.466149
e12 e35 53.608628
e12 e36 99.070007
e12 e37 69.236709
e12 e38 68.960554
e12 e39 33.224259
e12 e40 26.849457
e12 e41 52.776400
e12 e42 74.395663
e12 e43 51.964577
e12 e44 72.877299
e12 e45 92.518137
e12 e46 12.681357
e12 e47 56.440253
e12 e48 87.072678
e12 e49 52.603538
e12 e50 10.019303
e12 e51 57.904089
e12 e52 10.867537
e12 e53 62.042653
e12 e54 56.143992
e12 e55 47.148290
e12 e56 87.348962
e12 e57 63.979253
e12 e58 102.599018
e12 e59 26.039313
e12 e60 5.750023
e12 e61 101.067385
e12 e62 18.983247
e12 e63 43.648786
e12 e64 81.142710
e12 e65 53.992052
e12 e66 112.504502
e12 e67 103.801605
e12 e68 60.502035
e12 e69 60.834623
e12 e70 58.377647
e12 e71 1.206512
e12 e72 72.024694
e12 e73 22.358427
e12 e74 72.777559
e12 e75 53.125415
e12 e76 78.524517
e12 e77 57.717671
e12 e78 67.167767
e12 e79 35.496876
e12 e80 76.772062
e12 e81 57.701956
e12 e82 47.807802
e12 e83 46.223181
e12 e84 47.859263
e12 e85 65.087095
e12 e86 42.318439
e12 e87 91.425939
e12 e88 59.896988
e12 e89 81.269754
e12 e90 47.675854
e12 e91 55.388993
e12 e92 46.561632
e12 e93 60.400687
e12 e94 75.076772
e12 e95 77.757259
e12 e96 40.897945
e12 e97 17.626895
e12 e98 76.764090
e12 e99 104.116687
e12 e100 79.914851
e13 e14 78.051969
e13 e15 12.550560
e13 e16 59.684353
e13 e17 79.161369
e13 e18 28.138119
e13 e19 40.706184
e13 e20 61.571985
e13 e21 30.252598
e13 e22 5.680698
e13 e23 16.941968
e13 e24 54.086573
e13 e25 56.025926
e13 e26 18.322078
e13 e27 28.794738
e13 e28 54.576948
e13 e29 86.635081
e13 e30 74.910651
e13 e31 19.284132
e13 e32 76.516109
e13 e33 41.256517
e13 e34 77.392407
e13 e35 60.717074
e13 e36 25.431474
e13 e37 36.798919
e13 e38 25.489965
e13 e39 72.851129
e13 e40 55.616730
e13 e41 30.744909
e13 e42 95.800528
e13 e43 73.821590
e13 e44 27.937413
e13 e45 54.113850
e13 e46 70.264353
e13 e47 25.317451
e13 e48 22.753847
e13 e49 52.643547
e13 e50 78.532631
e13 e51 26.828292
e13 e52 92.486144
e13 e53 51.533694
e13 e54 25.830328
e13 e55 35.561235
e13 e56 22.377764
e13 e57 54.148016
e13 e58 52.118570
e13 e59 80.952377
e13 e60 79.196064
e13 e61 38.179796
e13 e62 64.094630
e13 e63 49.705260
e13 e64 23.287121
e13 e65 57.512095
e13 e66 43.850383
e13 e67 47.529519
e13 e68 73.728376
e13 e69 88.149399
e13 e70 90.116141
e13 e71 82.783019
e13 e72 21.727431
e13 e73 88.872152
e13 e74 89.335079
e13 e75 37.914058
e13 e76 35.015590
e13 e77 89.887312
e13 e78 16.897224
e13 e79 46.849343
e13 e80 29.146784
e13 e81 31.256492
e13 e82 33.844266
e13 e83 49.661718
e13 e84 35.460068
e13 e85 30.517431
e13 e86 68.278737
e13 e87 10.519858
e13 e88 71.144473
e13 e89 44.725889
e13 e90 35.671237
e13 e91 31.787110
e13 e92 38.193218
e13 e93 61.080810
e13 e94 84.843043
e13 e95 35.668917
e13 e96 40.896077
e13 e97 75.364259
e13 e98 45.531823
e13 e99 38.883656
e13 e100 39.683961
e14 e15 89.603819
e14 e16 21.931424
e14 e17 48.991684
e14 e18 53.950814
e14 e19 44.791230
e14 e20 40.694430
e14 e21 53.789763
e14 e22 73.262405
e14 e23 89.260849
e14 e24 46.812845
e14 e25 32.967008
e14 e26 63.530413
e14 e27 60.433580
e14 e28 66.699302
e14 e29 73.177353
e14 e30 6.348781
e14 e31 76.838209
e14 e32 61.447499
e14 e33 37.075129
e14 e34 52.382661
e14 e35 17.478383
e14 e36 79.585019
e14 e37 43.450727
e14 e38 53.040318
e14 e39 25.323190
e14 e40 58.567718
e14 e41 52.514020
e14 e42 19.843934
e14 e43 7.043892
e14 e44 52.476351
e14 e45 50.846787
e14 e46 49.649465
e14 e47 60.333684
e14 e48 66.965083
e14 e49 87.859852
e14 e50 48.486823
e14 e51 71.410170
e14 e52 63.050447
e14 e53 27.487135
e14 e54 58.917890
e14 e55 63.661170
e14 e56 67.514436
e14 e57 25.815703
e14 e58 64.203052
e14 e59 33.813359
e14 e60 52.742434
e14 e61 72.054912
e14 e62 59.878970
e14 e63 33.167235
e14 e64 92.937173
e14 e65 20.627580
e14 e66 83.841736
e14 e67 68.859240
e14 e68 5.515015
e14 e69 10.227520
e14 e70 13.130867
e14 e71 59.346108
e14 e72 57.180213
e14 e73 42.573603
e14 e74 15.446197
e14 e75 77.020030
e14 e76 50.618693
e14 e77 13.161963
