50 15
e8 e17 42.495627
e8 e18 65.098110
e8 e19 53.673013
e8 e20 11.260191
e8 e21 62.116322
e8 e22 46.126604
e8 e23 63.725780
e8 e24 58.558329
e8 e25 56.142496
e8 e26 25.080852
e8 e27 80.324360
e8 e28 54.211347
e8 e29 64.100398
e8 e30 18.078965
e8 e31 44.242206
e8 e32 64.121793
e8 e33 75.586588
e8 e34 58.030216
e8 e35 7.221942
e8 e36 35.646142
e8 e37 13.019727
e8 e38 51.767451
e8 e39 8.739039
e8 e40 36.882276
e8 e41 2.244297
e8 e42 59.485742
e8 e43 75.043327
e8 e44 7.133621
e8 e45 12.153644
e8 e46 75.100419
e8 e47 31.718987
e8 e48 29.821456
e8 e49 45.426120
e8 e50 53.795158
e9 e10 29.094695
e9 e11 21.826165
e9 e12 80.514003
e9 e13 45.284250
e9 e14 51.921731
e9 e15 35.477300
e9 e16 18.104454
e9 e17 28.808293
e9 e18 4.537000
e9 e19 53.148550
e9 e20 54.198771
e9 e21 10.412031
e9 e22 20.927811
e9 e23 20.411317
e9 e24 12.275703
e9 e25 12.240365
e9 e26 39.512407
e9 e27 40.941396
e9 e28 49.379369
e9 e29 47.528920
e9 e30 78.907451
e9 e31 91.055263
e9 e32 45.657267
e9 e33 37.634706
e9 e34 42.231960
e9 e35 68.058294
e9 e36 38.597186
e9 e37 76.124909
e9 e38 28.405743
e9 e39 72.057512
e9 e40 75.279969
e9 e41 65.496958
e9 e42 53.764242
e9 e43 13.790431
e9 e44 66.344947
e9 e45 65.993350
e9 e46 22.406933
e9 e47 81.229456
e9 e48 67.025447
e9 e49 92.103618
e9 e50 56.975420
e10 e11 37.726881
e10 e12 60.934481
e10 e13 71.947103
e10 e14 22.862134
e10 e15 30.467387
e10 e16 13.633027
e10 e17 11.781013
e10 e18 33.552035
e10 e19 24.153511
e10 e20 48.847310
e10 e21 19.772709
e10 e22 34.681182
e10 e23 46.486543
e10 e24 36.680834
e10 e25 17.045906
e10 e26 29.570542
e10 e27 27.061262
e10 e28 20.304512
e10 e29 19.944515
e10 e30 71.464274
e10 e31 67.788621
e10 e32 67.353215
e10 e33 64.594032
e10 e34 13.608947
e10 e35 60.150621
e10 e36 47.241607
e10 e37 66.111965
e10 e38 47.330397
e10 e39 61.384535
e10 e40 79.030510
e10 e41 55.678406
e10 e42 24.767739
e10 e43 42.178761
e10 e44 59.090992
e10 e45 50.676281
e10 e46 51.333732
e10 e47 60.250500
e10 e48 44.663169
e10 e49 68.683657
e10 e50 28.056748
e11 e12 70.325171
e11 e13 37.455522
e11 e14 58.523414
e11 e15 55.436613
e11 e16 24.293845
e11 e17 29.969981
e11 e18 21.025462
e11 e19 57.926434
e11 e20 37.184423
e11 e21 27.997287
e11 e22 3.250450
e11 e23 16.071833
e11 e24 11.833376
e11 e25 24.419482
e11 e26 29.109208
e11 e27 58.601408
e11 e28 55.083993
e11 e29 57.595375
e11 e30 60.961179
e11 e31 83.647544
e11 e32 29.709679
e11 e33 31.267590
e11 e34 50.901197
e11 e35 51.031122
e11 e36 17.162735
e11 e37 59.680901
e11 e38 9.637126
e11 e39 56.279281
e11 e40 53.755089
e11 e41 49.777384
e11 e42 60.684120
e11 e43 29.160877
e11 e44 49.104840
e11 e45 53.830299
e11 e46 27.275890
e11 e47 72.205369
e11 e48 60.549587
e11 e49 84.803442
e11 e50 61.055183
e12 e13 105.234872
e12 e14 53.869830
e12 e15 90.619694
e12 e16 63.700639
e12 e17 53.417476
e12 e18 83.441422
e12 e19 49.079886
e12 e20 38.207055
e12 e21 76.000315
e12 e22 67.882550
e12 e23 86.306282
e12 e24 79.244683
e12 e25 70.399333
e12 e26 41.882753
e12 e27 84.262636
e12 e28 51.631501
e12 e29 62.843695
e12 e30 34.769671
e12 e31 16.492709
e12 e32 90.945370
e12 e33 100.452488
e12 e34 59.007075
e12 e35 31.453121
e12 e36 61.655822
e12 e37 27.114762
e12 e38 76.312832
e12 e39 24.949834
e12 e40 62.323655
e12 e41 27.466466
e12 e42 54.845177
e12 e43 93.778259
e12 e44 32.916169
e12 e45 17.177913
e12 e46 96.749102
e12 e47 4.698053
e12 e48 17.344293
e12 e49 17.646272
e12 e50 47.110002
e13 e14 94.279873
e13 e15 78.857360
e13 e16 58.518139
e13 e17 66.551486
e13 e18 41.008807
e13 e19 94.328805
e13 e20 68.278836
e13 e21 55.599150
e13 e22 40.614805
e13 e23 25.518928
e13 e24 35.289379
e13 e25 55.458772
e13 e26 65.862878
e13 e27 85.818404
e13 e28 91.121098
e13 e29 91.623697
e13 e30 87.648802
e13 e31 119.691532
e13 e32 17.903285
e13 e33 7.671661
e13 e34 85.556029
e13 e35 80.351110
e13 e36 43.916612
e13 e37 89.060892
e13 e38 29.336156
e13 e39 86.871579
e13 e40 68.286455
e13 e41 81.027507
e13 e42 96.346161
e13 e43 38.462825
e13 e44 78.304533
e13 e45 88.137487
e13 e46 25.602247
e13 e47 107.722831
e13 e48 97.352122
e13 e49 120.874423
e13 e50 97.711393
e14 e15 41.914035
e14 e16 35.803151
e14 e17 28.671293
e14 e18 56.399177
e14 e19 4.798003
e14 e20 57.483055
e14 e21 42.255435
e14 e22 55.306157
e14 e23 68.986709
e14 e24 59.194888
e14 e25 39.905490
e14 e26 40.271974
e14 e27 32.974323
e14 e28 3.817818
e14 e29 9.620600
e14 e30 75.215189
e14 e31 55.170589
e14 e32 88.130027
e14 e33 87.065726
e14 e34 10.210947
e14 e35 64.906829
e14 e36 64.262686
e14 e37 68.277897
e14 e38 68.111550
e14 e39 63.584113
e14 e40 90.219470
e14 e41 59.506820
e14 e42 2.210997
e14 e43 64.749090
e14 e44 64.533707
e14 e45 50.161821
e14 e46 74.195785
e14 e47 51.502561
e14 e48 36.610060
e14 e49 55.779060
e14 e50 7.815728
e15 e16 35.559893
e15 e17 41.092496
e15 e18 38.884563
e15 e19 45.929513
e15 e20 77.823929
e15 e21 27.444060
e15 e22 53.451601
e15 e23 55.482677
e15 e24 47.709860
e15 e25 31.843334
e15 e26 58.909973
e15 e27 10.757955
e15 e28 42.050827
e15 e29 32.727788
e15 e30 101.368746
e15 e31 95.525087
e15 e32 81.116769
e15 e33 71.249828
e15 e34 33.068502
e15 e35 89.999272
e15 e36 70.166666
e15 e37 96.361268
e15 e38 63.415226
e15 e39 91.672071
e15 e40 105.450741
e15 e41 85.793483
e15 e42 42.465477
e15 e43 40.738739
e15 e44 88.788999
e15 e45 81.135543
e15 e46 53.543774
e15 e47 89.450489
e15 e48 73.736809
e15 e49 96.283068
e15 e50 49.626815
e16 e17 10.780897
e16 e18 22.090176
e16 e19 36.230732
e16 e20 42.900295
e16 e21 12.434332
e16 e22 21.364539
e16 e23 33.184187
e16 e24 23.399255
e16 e25 6.700306
e16 e26 24.998704
e16 e27 36.015207
e16 e28 32.777865
e16 e29 33.574064
e16 e30 67.179474
e16 e31 73.345849
e16 e32 53.794250
e16 e33 51.265085
e16 e34 27.157025
e16 e35 55.864543
e16 e36 35.685696
e16 e37 63.072767
e16 e38 33.830816
e16 e39 58.612379
e16 e40 69.979462
e16 e41 52.298660
e16 e42 37.844616
e16 e43 31.889779
e16 e44 54.440638
e16 e45 50.434370
e16 e46 39.184714
e16 e47 64.015517
e16 e48 49.352576
e16 e49 74.366804
e16 e50 39.864261
e17 e18 32.627583
e17 e19 27.968583
e17 e20 37.186551
e17 e21 22.659793
e17 e22 26.730331
e17 e23 41.897268
e17 e24 32.418801
e17 e25 17.346593
e17 e26 17.968653
e17 e27 38.728256
e17 e28 25.149416
e17 e29 29.186274
e17 e30 60.286599
e17 e31 62.607899
e17 e32 59.478371
e17 e33 59.646522
e17 e34 22.160180
e17 e35 48.922768
e17 e36 36.605626
e17 e37 55.340895
e17 e38 39.500766
e17 e39 50.692379
e17 e40 67.301208
e17 e41 44.719312
e17 e42 30.858356
e17 e43 42.596816
e17 e44 47.754758
e17 e45 41.121456
e17 e46 49.163876
e17 e47 53.505631
e17 e48 38.646854
e17 e49 63.620320
e17 e50 31.197223
e18 e19 57.547625
e18 e20 55.527932
e18 e21 14.902076
e18 e22 20.810597
e18 e23 16.605481
e18 e24 9.928934
e18 e25 16.590307
e18 e26 41.982730
e18 e27 44.937869
e18 e28 53.811186
e18 e29 52.065896
e18 e30 80.110322
e18 e31 94.447789
e18 e32 42.352981
e18 e33 33.342598
e18 e34 46.748355
e18 e35 69.480332
e18 e36 38.160216
e18 e37 77.741137
e18 e38 26.259297
e18 e39 73.821878
e18 e40 74.779516
e18 e41 67.237560
e18 e42 58.256723
e18 e43 10.337322
e18 e44 67.699178
e18 e45 68.489010
e18 e46 17.874209
e18 e47 84.346916
e18 e48 70.435803
e18 e49 95.514470
e18 e50 61.349954
e19 e20 54.081525
e19 e21 43.899003
e19 e22 54.681622
e19 e23 69.281286
e19 e24 59.558650
e19 e25 40.958255
e19 e26 37.616483
e19 e27 37.355492
e19 e28 4.111674
e19 e29 14.229391
e19 e30 71.017476
e19 e31 50.532350
e19 e32 87.303708
e19 e33 87.262767
e19 e34 13.208586
e19 e35 60.891588
e19 e36 62.414848
e19 e37 63.961673
e19 e38 67.413705
e19 e39 59.301757
e19 e40 86.939459
e19 e41 55.432453
e19 e42 5.986821
e19 e43 66.332253
e19 e44 60.605182
e19 e45 45.739567
e19 e46 75.179220
e19 e47 46.705808
e19 e48 31.836343
e19 e49 51.165461
e19 e50 4.003040
e20 e21 54.314114
e20 e22 35.764757
e20 e23 52.888825
e20 e24 48.315551
e20 e25 48.418200
e20 e26 19.281346
e20 e27 75.893134
e20 e28 53.761709
e20 e29 62.459813
e20 e30 24.733152
e20 e31 54.062769
e20 e32 53.036036
e20 e33 64.344597
e20 e34 55.835119
e20 e35 13.976998
e20 e36 24.385973
e20 e37 22.505316
e20 e38 40.602766
e20 e39 19.204073
e20 e40 32.900622
e20 e41 12.896674
e20 e42 59.495715
e20 e43 65.187579
e20 e44 12.171538
e20 e45 21.241159
e20 e46 64.411101
e20 e47 41.535434
e20 e48 36.292851
e20 e49 55.261867
e20 e50 55.026503
e21 e22 26.040290
e21 e23 30.427239
e21 e24 21.370395
e21 e25 5.974405
e21 e26 37.188372
e21 e27 31.347180
e21 e28 39.984518
e21 e29 37.306511
e21 e30 78.884358
e21 e31 85.107073
e21 e32 54.814617
e21 e33 47.969742
e21 e34 32.326890
e21 e35 67.660465
e21 e36 43.090608
e21 e37 75.129884
e21 e38 36.233605
e21 e39 70.748511
e21 e40 79.108689
e21 e41 64.353354
e21 e42 43.996649
e21 e43 22.495007
e21 e44 66.141215
e21 e45 62.863649
e21 e46 32.660560
e21 e47 76.164551
e21 e48 61.232270
e21 e49 86.094187
e21 e50 47.821673
e22 e23 18.437041
e22 e24 12.565411
e22 e25 22.019839
e22 e26 26.375037
e22 e27 56.175915
e22 e28 51.854353
e22 e29 54.502801
e22 e30 59.929047
e22 e31 80.945098
e22 e32 32.875127
e22 e33 34.307353
e22 e34 47.770522
e22 e35 49.709577
e22 e36 17.679070
e22 e37 58.256276
e22 e38 12.813073
e22 e39 54.689523
e22 e40 54.352675
e22 e41 48.139942
e22 e42 57.470642
e22 e43 29.708989
e22 e44 47.828612
e22 e45 51.577584
e22 e46 29.160687
e22 e47 69.634743
e22 e48 57.694100
e22 e49 82.093627
e22 e50 57.805132
e23 e24 9.807858
e23 e25 29.944551
e23 e26 44.768673
e23 e27 61.352402
e23 e28 65.932915
e23 e29 66.108347
e23 e30 76.025661
e23 e31 99.317103
e23 e32 26.031614
e23 e33 18.107915
e23 e34 60.091390
e23 e35 66.555275
e23 e36 30.519753
e23 e37 75.294136
e23 e38 14.236109
e23 e39 72.072134
e23 e40 64.944212
e23 e41 65.626804
e23 e42 71.019969
e23 e43 18.788341
e23 e44 64.582929
e23 e45 69.892310
e23 e46 11.799947
e23 e47 88.068702
e23 e48 75.900240
e23 e49 100.459282
e23 e50 72.791686
e24 e25 20.257363
e24 e26 37.366363
e24 e27 52.670378
e24 e28 56.168567
e24 e29 56.340182
e24 e30 72.477045
e24 e31 91.494957
e24 e32 33.544295
e24 e33 27.915422
e24 e34 50.287170
e24 e35 62.269329
e24 e36 28.904744
e24 e37 70.793900
e24 e38 16.359694
e24 e39 67.168820
e24 e40 65.285702
e24 e41 60.602715
e24 e42 61.221472
e24 e43 17.331386
e24 e44 60.392583
e24 e45 63.388254
e24 e46 17.611932
e24 e47 80.656670
e24 e48 67.762293
e24 e49 92.612109
e24 e50 63.109888
e25 e26 31.220949
e25 e27 34.186983
e25 e28 37.239872
e25 e29 36.221288
e25 e30 72.948893
e25 e31 79.954484
e25 e32 52.760335
e25 e33 47.973388
e25 e34 30.467660
e25 e35 61.709518
e25 e36 38.325537
e25 e37 69.156663
e25 e38 33.372655
e25 e39 64.774280
e25 e40 73.874519
e25 e41 58.379802
e25 e42 41.810671
e25 e43 25.821414
e25 e44 60.203081
e25 e45 56.997212
e25 e46 34.296478
e25 e47 70.708134
e25 e48 55.985756
e25 e49 80.966037
e25 e50 44.761312
e26 e27 56.624990
e26 e28 36.457018
e26 e29 44.021650
e26 e30 42.521894
e26 e31 54.570320
e26 e32 54.383256
e26 e33 60.182952
e26 e34 37.177945
e26 e35 31.150071
e26 e36 26.191315
e26 e37 38.089201
e26 e38 36.548595
e26 e39 33.613724
e26 e40 50.607997
e26 e41 27.325136
e26 e42 42.415779
e26 e43 52.269203
e26 e44 29.884965
e26 e45 26.513368
e26 e46 54.904577
e26 e47 43.360280
e26 e48 31.525933
e26 e49 55.719818
e26 e50 39.437456
e27 e28 33.762106
e27 e29 23.427389
e27 e30 98.366035
e27 e31 87.727406
e27 e32 86.160692
e27 e33 78.149011
e27 e34 25.365409
e27 e35 87.099600
e27 e36 71.681085
e27 e37 92.739807
e27 e38 67.365577
e27 e39 87.973909
e27 e40 105.446933
e27 e41 82.482788
e27 e42 33.192348
e27 e43 48.668415
e27 e44 86.092388
e27 e45 76.425108
e27 e46 61.116136
e27 e47 82.652812
e27 e48 67.047260
e27 e49 88.408279
e27 e50 40.789264
e28 e29 11.212327
e28 e30 71.851771
e28 e31 53.970695
e28 e32 84.626932
e28 e33 83.973388
e28 e34 9.146094
e28 e35 61.427381
e28 e36 60.503417
e28 e37 65.021197
e28 e38 64.643052
e28 e39 60.300951
e28 e40 86.460556
e28 e41 56.069265
e28 e42 5.995903
e28 e43 62.452648
e28 e44 61.005898
e28 e45 47.040227
e28 e46 71.518258
e28 e47 49.518652
e28 e48 34.293942
e28 e49 54.646385
e28 e50 8.107096
e29 e30 81.987664
e29 e31 64.752693
e29 e32 87.266370
e29 e33 84.178857
e29 e34 7.045058
e29 e35 71.265225
e29 e36 65.787956
e29 e37 75.416779
e29 e38 67.219432
e29 e39 70.656202
e29 e40 94.617558
e29 e41 66.060269
e29 e42 9.787414
e29 e43 59.456946
e29 e44 70.677390
e29 e45 57.723224
e29 e46 69.922312
e29 e47 60.703426
e29 e48 45.505069
e29 e49 65.374515
e29 e50 17.419446
e30 e31 50.570973
e30 e32 70.615325
e30 e33 85.041107
e30 e34 76.031272
e30 e35 11.373741
e30 e36 45.782316
e30 e37 7.927655
e30 e38 62.667369
e30 e39 11.945312
e30 e40 29.430543
e30 e41 15.991373
e30 e42 76.922675
e30 e43 89.583829
e30 e44 12.747612
e30 e45 25.955814
e30 e46 87.772214
e30 e47 39.426837
e30 e48 43.780443
e30 e49 51.609783
e30 e50 70.772534
e31 e32 106.169223
e31 e33 114.468368
e31 e34 62.577123
e31 e35 47.943275
e31 e36 76.717539
e31 e37 43.191633
e31 e38 90.456750
e31 e39 41.370151
e31 e40 78.706889
e31 e41 43.894218
e31 e42 55.513132
e31 e43 104.708620
e31 e44 49.406026
e31 e45 32.822128
e31 e46 109.106465
e31 e47 12.552200
e31 e48 24.029826
e31 e49 1.201158
e31 e50 47.510757
e32 e33 18.698829
e32 e34 80.606221
e32 e35 64.102186
e32 e36 29.464570
e32 e37 72.643642
e32 e38 20.072860
e32 e39 70.870401
e32 e40 50.383878
e32 e41 65.398970
e32 e42 90.304910
e32 e43 44.178817
e32 e44 62.073237
e32 e45 73.772437
e32 e46 33.199987
e32 e47 93.861588
e32 e48 85.079086
e32 e49 107.367359
e32 e50 90.254908
e33 e34 78.197862
e33 e35 77.022313
e33 e36 40.038971
e33 e37 85.812427
e33 e38 24.141639
e33 e39 83.291306
e33 e40 67.944366
e33 e41 77.217949
e33 e42 89.109066
e33 e43 31.019098
e33 e44 74.978820
e33 e45 83.497679
e33 e46 18.258971
e33 e47 102.710271
e33 e48 91.703287
e33 e49 115.639957
e33 e50 90.714521
e34 e35 65.134806
e34 e36 58.753426
e34 e37 69.700296
e34 e38 60.537322
e34 e39 64.919075
e34 e40 87.785017
e34 e41 60.050685
e34 e42 11.735662
e34 e43 54.781439
e34 e44 64.449890
e34 e45 52.403693
e34 e46 64.611167
e34 e47 57.298810
e34 e48 41.732365
e34 e49 63.303247
e34 e50 17.140555
e35 e36 37.066346
e35 e37 8.810186
e35 e38 53.782648
e35 e39 7.069967
e35 e40 31.237527
e35 e41 5.602646
e35 e42 66.707519
e35 e43 79.164423
e35 e44 2.047357
e35 e45 17.939398
e35 e46 78.173019
e35 e47 35.703090
e35 e48 36.125681
e35 e49 49.089727
e35 e50 60.980672
e36 e37 45.874643
e36 e38 16.885340
e36 e39 43.252902
e36 e40 36.691257
e36 e41 37.211496
e36 e42 66.471337
e36 e43 46.146150
e36 e44 35.031814
e36 e45 44.483230
e36 e46 42.319682
e36 e47 64.450327
e36 e48 55.822160
e36 e49 77.914819
e36 e50 64.758084
e37 e38 62.589349
e37 e39 4.785948
e37 e40 35.782933
e37 e41 10.778563
e37 e42 69.910104
e37 e43 87.551800
e37 e44 10.843104
e37 e45 18.420199
e37 e46 86.876750
e37 e47 31.726558
e37 e48 35.962173
e37 e49 44.265944
e37 e50 63.514813
e38 e39 59.740289
e38 e40 50.754572
e38 e41 53.497534
e38 e42 70.278866
e38 e43 31.903657
e38 e44 51.763234
e38 e45 59.362144
e38 e46 25.884595
e38 e47 78.610848
e38 e48 68.017971
e38 e49 91.634532
e38 e50 70.467749
e39 e40 37.375447
e39 e41 6.587268
e39 e42 65.238201
e39 e43 83.740614
e39 e44 8.964281
e39 e45 14.010658
e39 e46 83.544310
e39 e47 29.376101
e39 e48 31.948140
e39 e49 42.494281
e39 e50 58.935452
e40 e41 36.259008
e40 e42 92.269009
e40 e43 82.228256
e40 e44 30.205189
e40 e45 48.866129
e40 e46 76.331171
e40 e47 66.736034
e40 e48 66.687767
e40 e49 79.816914
e40 e50 87.926660
e41 e42 61.277791
e41 e43 77.153603
e41 e44 6.077754
e41 e45 12.616052
e41 e46 77.051444
e41 e47 31.443991
e41 e48 30.673358
e41 e49 45.066612
e41 e50 55.447765
e42 e43 66.476469
e42 e44 66.372967
e42 e45 51.713912
e42 e46 76.080324
e42 e47 52.325357
e42 e48 37.676476
e42 e49 56.080421
e42 e50 8.016108
e43 e44 77.334816
e43 e45 78.759339
e43 e46 12.889831
e43 e47 94.675045
e43 e48 80.685445
e43 e49 105.768121
e43 e50 70.226566
e44 e45 18.690949
e44 e46 76.217047
e44 e47 37.075805
e44 e48 36.730288
e44 e49 50.562384
e44 e50 60.828125
e45 e46 80.680888
e45 e47 20.297013
e45 e48 18.231648
e45 e49 34.021006
e45 e50 45.143703
e46 e47 98.236985
e46 e48 85.352755
e46 e49 110.222909
e46 e50 78.920023
e47 e48 15.714458
e47 e49 13.746191
e47 e50 44.448045
e48 e49 25.082778
e48 e50 30.111080
e49 e50 48.089305
